video,label
dataset_root/hmdb51/climb_stairs/TheBoondockSaints_climb_stairs_u_cm_np2_ba_med_30.mp4,201
dataset_root/hmdb51/walk/TheLastManOnearth_walk_f_cm_np1_fr_med_4.mp4,181
dataset_root/hmdb51/walk/happy_go_lovely_walk_f_cm_np1_fr_med_5.mp4,181
dataset_root/hmdb51/pullup/Proper_Way_to_Do_Pull_Ups_pullup_u_nm_np1_ri_goo_4.mp4,184
dataset_root/hmdb51/laugh/Re-_skype_laughter_chain_2_laugh_h_nm_np2_fr_goo_2.mp4,215
dataset_root/hmdb51/pushup/Pushups_Workout__Push_Up_protein__Part_One_pushup_f_cm_np1_ri_bad_0.mp4,196
dataset_root/hmdb51/sit/AmericanGangster_sit_f_cm_np1_le_bad_11.mp4,182
dataset_root/hmdb51/walk/MeettheFockers_walk_u_nm_np1_fr_med_8.mp4,181
dataset_root/hmdb51/pullup/Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_2.mp4,184
dataset_root/hmdb51/pick/Flaschenrolf_auf_Tour_pick_f_cm_np1_ba_bad_0.mp4,174
dataset_root/hmdb51/catch/Goalkeeper_Training_Day_#_2_catch_f_cm_np1_ba_bad_3.mp4,176
dataset_root/hmdb51/drink/IamLegend_drink_h_nm_np1_fr_goo_22.mp4,213
dataset_root/hmdb51/walk/Shadow_of_a_Doubt_walk_f_cm_np1_fr_med_10.mp4,181
dataset_root/hmdb51/swing_baseball/hittingofftee2_swing_baseball_f_nm_np1_fr_med_1.mp4,187
dataset_root/hmdb51/throw/Pirates_4_throw_u_nm_np1_ba_med_4.mp4,199
dataset_root/hmdb51/jump/THE_PROTECTOR_jump_f_cm_np1_fr_bad_29.mp4,188
dataset_root/hmdb51/walk/Veoh_Alpha_Dog_1_walk_f_nm_np2_fr_med_39.mp4,181
dataset_root/hmdb51/shoot_gun/Shootingattherange_shoot_gun_f_cm_np1_ri_med_2.mp4,217
dataset_root/hmdb51/hug/Free_Hugs_-_Medellin_hug_f_cm_np2_le_med_11.mp4,222
dataset_root/hmdb51/run/TheLastManOnearth_run_f_cm_np1_le_med_47.mp4,212
dataset_root/hmdb51/kick_ball/Der_f_nfte_Spieltag_kick_ball_f_cm_np1_ri_goo_0.mp4,186
dataset_root/hmdb51/sit/SweeneyTodd_sit_u_cm_np1_fr_med_21.mp4,182
dataset_root/hmdb51/eat/LONGESTYARD_eat_h_cm_np1_ri_goo_23.mp4,220
dataset_root/hmdb51/walk/21_walk_u_cm_np1_fr_med_15.mp4,181
dataset_root/hmdb51/hug/Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_3.mp4,222
dataset_root/hmdb51/brush_hair/Brushing_my_Long_Hair__February_2009_brush_hair_u_nm_np1_fr_goo_0.mp4,216
dataset_root/hmdb51/shake_hands/Grammy_Awards_Eric_Benet_shake_hands_u_cm_np2_le_med_0.mp4,192
dataset_root/hmdb51/run/gangboy256kb_run_f_nm_np1_ba_med_1.mp4,212
dataset_root/hmdb51/wave/AmericanGangster_wave_u_cm_np1_fr_med_57.mp4,210
dataset_root/hmdb51/stand/21_stand_f_nm_np1_fr_med_2.mp4,208
dataset_root/hmdb51/catch/torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_ba_bad_1.mp4,176
dataset_root/hmdb51/chew/cotton_candy_bubble_gum_chew_h_nm_np1_fr_med_0.mp4,205
dataset_root/hmdb51/turn/Pirates_7_turn_h_nm_np2_fr_med_0.mp4,191
dataset_root/hmdb51/drink/OldSchool_drink_h_nm_np1_fr_goo_4.mp4,213
dataset_root/hmdb51/flic_flac/Estrela_mini_kelly_flic_flac_f_cm_np1_le_med_1.mp4,224
dataset_root/hmdb51/chew/Fun_Chewing_Gum!_chew_h_nm_np2_fr_med_3.mp4,205
dataset_root/hmdb51/smoke/Prelinger_LetYours1940_smoke_f_nm_np1_fr_med_6.mp4,190
dataset_root/hmdb51/hug/Free_Hugs_-_Medellin_hug_f_cm_np2_le_med_1.mp4,222
dataset_root/hmdb51/talk/Italian_Job_2_talk_h_nm_np1_fr_med_3.mp4,202
dataset_root/hmdb51/shoot_gun/Veoh_Alpha_Dog_1_shoot_gun_u_nm_np1_fr_goo_18.mp4,217
dataset_root/hmdb51/sit/NOVA_ELEGANTUNIVERSE3_sit_f_nm_np1_fr_med_2.mp4,182
dataset_root/hmdb51/dribble/Basic_Basketball_Moves_dribble_f_cm_np1_ba_goo_4.mp4,211
dataset_root/hmdb51/golf/Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_le_goo_4.mp4,207
dataset_root/hmdb51/somersault/Dive_and_roll_compilation_(Parkour)_somersault_f_cm_np1_le_bad_4.mp4,179
dataset_root/hmdb51/dribble/World_Record_Basketball_Dribbler_dribble_f_cm_np1_fr_med_0.mp4,211
dataset_root/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_2.mp4,196
dataset_root/hmdb51/flic_flac/JOAKIN_(air_tricks_extreme)_flic_flac_f_cm_np1_ri_med_7.mp4,224
dataset_root/hmdb51/somersault/Monikas_Staatsexamen__Turnen_somersault_f_cm_np1_ba_med_1.mp4,179
dataset_root/hmdb51/turn/Pirates_1_turn_h_nm_np1_ba_goo_9.mp4,191
dataset_root/hmdb51/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_0.mp4,201
dataset_root/hmdb51/cartwheel/Geena_und_die_Radschl_ge___;-)_cartwheel_f_cm_np1_fr_med_2.mp4,214
dataset_root/hmdb51/jump/BATMAN_BEGINS_jump_f_cm_np1_ri_med_18.mp4,188
dataset_root/hmdb51/sword_exercise/Eishin-Ryu_Iaido_sword_exercise_f_cm_np1_fr_bad_10.mp4,180
dataset_root/hmdb51/walk/MeettheParents_walk_u_cm_np1_fr_med_1.mp4,181
dataset_root/hmdb51/pour/Bier_richtig_einschenken_pour_u_cm_np1_fr_med_0.mp4,195
dataset_root/hmdb51/cartwheel/Acrobacias_de_un_fenomeno_cartwheel_f_cm_np1_ba_bad_8.mp4,214
dataset_root/hmdb51/smile/SMILES_FROM_OFF_THE_ROAD_3_-TRAVELS_WITH_A_HAT_smile_h_nm_np1_fr_med_1.mp4,193
dataset_root/hmdb51/kick/The_Matrix_3_kick_f_nm_np1_le_med_1.mp4,185
dataset_root/hmdb51/run/happy_go_lovely_run_f_nm_np1_fr_med_16.mp4,212
dataset_root/hmdb51/stand/GardenWiseA256kb_stand_f_cm_np1_fr_med_1.mp4,208
dataset_root/hmdb51/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_le_bad_8.mp4,201
dataset_root/hmdb51/shoot_bow/MegaPrecisionArchery_shoot_bow_u_nm_np1_fr_med_2.mp4,189
dataset_root/hmdb51/run/HP_PRISONER_OF_AZKABAN_run_f_cm_np1_fr_bad_37.mp4,212
dataset_root/hmdb51/hug/Calins_gratuits_a_Paris_-_Free_Hugs_France_-_version_longue_hug_u_cm_np2_le_med_17.mp4,222
dataset_root/hmdb51/sword/_Kill_Bill__Uma_Thruman_sword_fight_with_Lucy_liu_sword_f_nm_np2_le_med_3.mp4,221
dataset_root/hmdb51/catch/torwart_de_-_Torwarttraining_Werder_Bremen_catch_f_cm_np1_fr_bad_2.mp4,176
dataset_root/hmdb51/kick_ball/Dhan_Dhana_Dhan_Goal_(2007)_w__Eng_Sub_-_Watch_Online_-_4_16_kick_ball_f_cm_np1_ri_goo_0.mp4,186
dataset_root/hmdb51/eat/BeforeNightFalls_eat_u_nm_np1_fr_med_0.mp4,220
dataset_root/hmdb51/ride_bike/Radfahren_um_die_Aggertalsperre_06_09_2009_ride_bike_l_cm_np1_ba_med_9.mp4,178
dataset_root/hmdb51/dribble/Basketball_Dribbling_Tips__1_dribble_f_cm_np1_fr_med_0.mp4,211
dataset_root/hmdb51/shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_0.mp4,175
dataset_root/hmdb51/kick_ball/Ribery_Torwandschiessen_Sportstudio_kick_ball_f_nm_np1_ba_med_3.mp4,186
dataset_root/hmdb51/run/TheLastManOnearth_run_f_nm_np1_fr_med_42.mp4,212
dataset_root/hmdb51/turn/UNREPEATABLE_turn_f_nm_np1_ri_med_3.mp4,191
dataset_root/hmdb51/catch/Torwarttraining_catch_f_cm_np1_le_bad_5.mp4,176
dataset_root/hmdb51/sword_exercise/Iaido_13_katas_sword_exercise_f_nm_np1_ba_bad_11.mp4,180
dataset_root/hmdb51/walk/TheBoondockSaints_walk_f_cm_np2_ri_med_14.mp4,181
dataset_root/hmdb51/kiss/BestKisses_kiss_h_cm_np2_le_goo_8.mp4,204
dataset_root/hmdb51/ride_bike/Tour_de_France_2003_-_Armstrong_attacks_Ullrich_after_Fall_ride_bike_f_cm_np1_ba_med_2.mp4,178
dataset_root/hmdb51/climb_stairs/Treppensteigen_climb_stairs_l_cm_np1_ba_med_0.mp4,201
dataset_root/hmdb51/draw_sword/Iaido_13_katas_draw_sword_f_nm_np1_le_med_5.mp4,183
dataset_root/hmdb51/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_ba_med_23.mp4,187
dataset_root/hmdb51/shoot_gun/TiffanywithSpringfieldArmoryXD9_shoot_gun_u_nm_np1_ri_med_2.mp4,217
dataset_root/hmdb51/stand/BLACK_HAWK_DOWN_stand_u_nm_np1_le_med_11.mp4,208
dataset_root/hmdb51/laugh/Skype_Laughter_Chain_laugh_u_cm_np1_fr_goo_1.mp4,215
dataset_root/hmdb51/sword_exercise/samurai_training_sword_exercise_f_cm_np1_fr_med_9.mp4,180
dataset_root/hmdb51/jump/Goalkeeper_Felix_Schwake_jump_f_nm_np1_ri_bad_3.mp4,188
dataset_root/hmdb51/fencing/The_Duel_-_Reel_Kick_Films_fencing_f_cm_np2_le_bad_1.mp4,177
dataset_root/hmdb51/shoot_bow/Fellowship_7_shoot_bow_h_nm_np1_fr_goo_10.mp4,189
dataset_root/hmdb51/clap/Applauding_Abby_clap_u_nm_np1_fr_med_1.mp4,219
dataset_root/hmdb51/walk/EVOLUTION_walk_f_cm_np1_ba_med_12.mp4,181
dataset_root/hmdb51/walk/IamLegend_walk_f_nm_np1_fr_med_10.mp4,181
dataset_root/hmdb51/turn/TrumanShow_turn_f_nm_np1_ri_med_10.mp4,191
dataset_root/hmdb51/handstand/Cidney_doing_her_Gymnastics!!_handstand_f_cm_np1_ri_goo_0.mp4,209
dataset_root/hmdb51/hug/Free_Hugs_-_Paris_www_calins-gratuits_com_hug_f_cm_np2_ba_med_0.mp4,222
dataset_root/hmdb51/kick_ball/Eine_andere_Liga_(10_10)_kick_ball_f_cm_np1_le_bad_0.mp4,186
dataset_root/hmdb51/fencing/Redrock_Fencing_Club_Stab_N_Grab_Week_9_fencing_f_cm_np2_ri_bad_5.mp4,177
dataset_root/hmdb51/sit/HP_PRISONER_OF_AZKABAN_sit_f_cm_np1_le_bad_16.mp4,182
dataset_root/hmdb51/dribble/Explosive_Guard_Dribbling_Basketball_Workout_(Jason_Otter)_dribble_f_cm_np1_ba_med_3.mp4,211
dataset_root/hmdb51/walk/A_Beautiful_Mind_2_walk_f_cm_np1_fr_med_7.mp4,181
dataset_root/hmdb51/jump/A_Beautiful_Mind_1_jump_f_cm_np1_ba_bad_3.mp4,188
dataset_root/hmdb51/walk/AmericanGangster_walk_f_cm_np1_fr_med_1.mp4,181
dataset_root/hmdb51/kiss/Hangingbyamomentfavoritekisses_kiss_u_nm_np2_ri_goo_7.mp4,204
dataset_root/hmdb51/shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_2.mp4,175
dataset_root/hmdb51/drink/Gattaca_drink_h_nm_np1_fr_goo_3.mp4,213
dataset_root/hmdb51/dive/Jeff_Bungee_Jumping_dive_f_cm_np1_fr_bad_0.mp4,200
dataset_root/hmdb51/walk/RETURN_OF_THE_KING_walk_f_cm_np1_le_bad_22.mp4,181
dataset_root/hmdb51/pushup/Ninja_Warrior_Ultimate_Push_up_Training_pushup_f_nm_np1_le_goo_0.mp4,196
dataset_root/hmdb51/shake_hands/Price_giving_ceremony_shake_hands_f_cm_np4_le_med_2.mp4,192
dataset_root/hmdb51/sit/NoCountryForOldMen_sit_u_nm_np1_fr_goo_1.mp4,182
dataset_root/hmdb51/pushup/push-up_or_shut_up_(IXK)_pushup_f_cm_np1_le_med_0.mp4,196
dataset_root/hmdb51/eat/The_Departed_-_Part_1_eat_h_nm_np1_fr_goo_4.mp4,220
dataset_root/hmdb51/pour/Drink_#18_-_Apple_martini_pour_u_nm_np1_fr_goo_1.mp4,195
dataset_root/hmdb51/shoot_bow/KLArchery_shoot_bow_u_cm_np1_fr_med_0.mp4,189
dataset_root/hmdb51/turn/HP_PRISONER_OF_AZKABAN_turn_u_nm_np1_ba_med_34.mp4,191
dataset_root/hmdb51/pullup/20_good_form_pullups_pullup_f_nm_np1_ri_goo_2.mp4,184
dataset_root/hmdb51/walk/StrangerThanFiction_walk_f_nm_np1_fr_med_2.mp4,181
dataset_root/hmdb51/hit/When_It_s_Nice_Out_hit_f_cm_np1_fr_bad_4.mp4,197
dataset_root/hmdb51/draw_sword/San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_le_med_7.mp4,183
dataset_root/hmdb51/smoke/After_work_smoke_in_the_garage_smoke_h_nm_np1_fr_bad_0.mp4,190
dataset_root/hmdb51/walk/TheBoondockSaints_walk_f_cm_np2_fr_bad_89.mp4,181
dataset_root/hmdb51/smile/SE7EN_SMILES_x3_smile_h_nm_np1_fr_med_6.mp4,193
dataset_root/hmdb51/cartwheel/Handstandk_nig_cartwheel_f_cm_np1_le_med_0.mp4,214
dataset_root/hmdb51/run/The_House_on_Haunted_Hill_run_f_cm_np1_le_med_12.mp4,212
dataset_root/hmdb51/drink/The_Departed_-_Part_1_drink_u_nm_np1_fr_goo_7.mp4,213
dataset_root/hmdb51/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_1.mp4,184
dataset_root/hmdb51/push/Alexander_pushing_the_table_push_f_cm_np1_le_bad_0.mp4,198
dataset_root/hmdb51/hug/Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_14.mp4,222
dataset_root/hmdb51/pullup/Random_Pull_Up_Exercises_pullup_f_nm_np1_ba_med_0.mp4,184
dataset_root/hmdb51/hug/Free_Hugs_-_Paris_www_calins-gratuits_com_hug_u_cm_np2_le_med_15.mp4,222
dataset_root/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_0.mp4,222
dataset_root/hmdb51/pullup/20_Marine_Corps_Pull_Ups_-_JimmyDShea_pullup_u_cm_np1_ba_bad_2.mp4,184
dataset_root/hmdb51/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_bad_100.mp4,218
dataset_root/hmdb51/brush_hair/Brushing_hair__the_right_way_brush_hair_u_nm_np1_fr_goo_2.mp4,216
dataset_root/hmdb51/draw_sword/Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_1.mp4,183
dataset_root/hmdb51/shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_16.mp4,175
dataset_root/hmdb51/eat/SocialSeminarGuy_eat_u_cm_np1_fr_med_0.mp4,220
dataset_root/hmdb51/kick_ball/Banned_Commercials_-_Nike_-_Soccer_vs_ninjas_kick_ball_f_nm_np1_fr_bad_7.mp4,186
dataset_root/hmdb51/turn/The_Matrix_Revolutions_4_turn_u_nm_np3_ba_med_0.mp4,191
dataset_root/hmdb51/turn/TheBoondockSaints_turn_u_nm_np1_fr_med_28.mp4,191
dataset_root/hmdb51/shoot_gun/Veoh_Alpha_Dog_1_shoot_gun_f_nm_np3_fr_med_16.mp4,217
dataset_root/hmdb51/eat/WeddingCrashers_eat_h_nm_np1_fr_goo_12.mp4,220
dataset_root/hmdb51/shoot_ball/ImprovingBasketballSkills-BasketballNBA3-PointShots_shoot_ball_f_nm_np1_ri_med_0.mp4,175
dataset_root/hmdb51/shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_4.mp4,175
dataset_root/hmdb51/punch/AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_2.mp4,223
dataset_root/hmdb51/handstand/Learn_How_to_do_a_Handstand_handstand_f_nm_np1_ri_med_0.mp4,209
dataset_root/hmdb51/brush_hair/Silky_Straight_Hair_Original_brush_hair_h_nm_np1_ba_goo_0.mp4,216
dataset_root/hmdb51/punch/Return_of_the_King_5_punch_u_nm_np1_fr_bad_2.mp4,223
dataset_root/hmdb51/turn/21_turn_h_cm_np1_fr_goo_12.mp4,191
dataset_root/hmdb51/walk/The_House_on_Haunted_Hill_walk_f_nm_np1_fr_med_20.mp4,181
dataset_root/hmdb51/sword_exercise/Spanish_counters_to_Italian_fencing_sword_exercise_f_cm_np2_ri_bad_0.mp4,180
dataset_root/hmdb51/swing_baseball/BaseballHitinSlowMotion_swing_baseball_f_nm_np1_le_bad_1.mp4,187
dataset_root/hmdb51/talk/The_Matrix_5_talk_h_nm_np1_fr_goo_1.mp4,202
dataset_root/hmdb51/ride_horse/Mylifehorseriding_ride_horse_f_nm_np1_fr_med_5.mp4,203
dataset_root/hmdb51/hit/Vorschlaghammer_hit_f_cm_np1_fr_bad_0.mp4,197
dataset_root/hmdb51/draw_sword/Iaido_draw_sword_f_cm_np1_fr_med_2.mp4,183
dataset_root/hmdb51/sword_exercise/Samurai_Sword_Techniques_-_Samurai_Sword_Slashes_sword_exercise_f_nm_np2_fr_med_2.mp4,180
dataset_root/hmdb51/shoot_gun/Veoh_Alpha_Dog_2_shoot_gun_u_nm_np1_fr_med_21.mp4,217
dataset_root/hmdb51/eat/DONNIE_DARKO_eat_h_nm_np1_fr_goo_0.mp4,220
dataset_root/hmdb51/walk/TrumanShow_walk_f_nm_np1_fr_med_23.mp4,181
dataset_root/hmdb51/golf/Steve_Elkington_golf_f_cm_np1_ri_med_0.mp4,207
dataset_root/hmdb51/swing_baseball/Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_1.mp4,187
dataset_root/hmdb51/shoot_gun/TanyaShooting_shoot_gun_u_nm_np1_ri_med_4.mp4,217
dataset_root/hmdb51/chew/Bubble_gum!_XD_chew_h_cm_np1_fr_med_0.mp4,205
dataset_root/hmdb51/jump/TheBoondockSaints_jump_u_cm_np1_ri_bad_127.mp4,188
dataset_root/hmdb51/turn/Oceans12_turn_h_nm_np1_fr_med_11.mp4,191
dataset_root/hmdb51/pullup/pull_ups_pullup_u_nm_np1_fr_med_4.mp4,184
dataset_root/hmdb51/turn/Age13_1_turn_u_nm_np1_fr_med_0.mp4,191
dataset_root/hmdb51/fall_floor/RETURN_OF_THE_KING_fall_floor_u_cm_np2_fr_med_1.mp4,218
dataset_root/hmdb51/golf/Anna_Rawson_LPGA_golf_f_nm_np1_ri_goo_0.mp4,207
dataset_root/hmdb51/fencing/Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_5.mp4,177
dataset_root/hmdb51/handstand/Handstand_tutorial_-_3RUN_handstand_f_cm_np1_ri_med_0.mp4,209
dataset_root/hmdb51/stand/TheLastManOnearth_stand_u_nm_np1_ri_bad_8.mp4,208
dataset_root/hmdb51/hit/When_It_s_Nice_Out_hit_f_cm_np1_le_bad_1.mp4,197
dataset_root/hmdb51/walk/TrumanShow_walk_f_nm_np1_le_med_4.mp4,181
dataset_root/hmdb51/swing_baseball/practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_9.mp4,187
dataset_root/hmdb51/turn/The_Fugitive_4_turn_u_cm_np1_fr_med_1.mp4,191
dataset_root/hmdb51/kiss/Hangingbyamomentfavoritekisses_kiss_h_cm_np2_ri_goo_2.mp4,204
dataset_root/hmdb51/throw/AboutABoy_throw_f_nm_np1_ba_med_2.mp4,199
dataset_root/hmdb51/sword/Kendo_sword_f_nm_np2_ba_bad_0.mp4,221
dataset_root/hmdb51/walk/Panic_in_the_Streets_walk_f_cm_np1_fr_med_11.mp4,181
dataset_root/hmdb51/swing_baseball/practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_3.mp4,187
dataset_root/hmdb51/smile/YouTube_smiles!_smile_h_cm_np1_fr_goo_28.mp4,193
dataset_root/hmdb51/swing_baseball/Hittingadouble(BXbaseball)_swing_baseball_f_nm_np1_ba_bad_0.mp4,187
dataset_root/hmdb51/sword/Schwertkampf__in_Bechtolsheim_sword_f_cm_np2_ri_bad_4.mp4,221
dataset_root/hmdb51/brush_hair/Ella_brushing_her_amazing_long_hair_brush_hair_u_cm_np1_ri_goo_1.mp4,216
dataset_root/hmdb51/talk/Prelinger_HabitPat1954_talk_f_nm_np1_fr_med_7.mp4,202
dataset_root/hmdb51/turn/HP_PRISONER_OF_AZKABAN_turn_u_nm_np1_ba_med_19.mp4,191
dataset_root/hmdb51/sword_exercise/Nakayama_Aikido_Iaido_Part_3_sword_exercise_f_cm_np1_le_bad_1.mp4,180
dataset_root/hmdb51/brush_hair/brushing_hair_brush_hair_f_nm_np2_ri_goo_3.mp4,216
dataset_root/hmdb51/cartwheel/Mirco_turnt_die_5_2_LAD___Schraube_rw_cartwheel_f_cm_np1_ri_med_3.mp4,214
dataset_root/hmdb51/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_2.mp4,201
dataset_root/hmdb51/kiss/TVs_Best_Kisses_Top_50_(30_to_21)_kiss_h_nm_np2_le_goo_4.mp4,204
dataset_root/hmdb51/shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_3.mp4,175
dataset_root/hmdb51/handstand/Turn_pr_fung_glaser_schule_handstand_f_cm_np1_le_med_2.mp4,209
dataset_root/hmdb51/ride_horse/Return_of_the_King_4_ride_horse_f_cm_np1_ba_bad_8.mp4,203
dataset_root/hmdb51/kick_ball/metacafe_coolsoccer_kick_ball_u_cm_np1_ba_bad_9.mp4,186
dataset_root/hmdb51/shake_hands/Emma_2008_Eurofinals_-_prize_giving_ceremony_Team_Pioneer_members_divx_shake_hands_f_cm_np2_le_med_9.mp4,192
dataset_root/hmdb51/brush_hair/Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_2.mp4,216
dataset_root/hmdb51/shoot_gun/DefensivePistolShootingTechniques_shoot_gun_f_nm_np1_fr_med_1.mp4,217
dataset_root/hmdb51/sword_exercise/Ghost_Dog_Sword_Swinging_Scene_sword_exercise_u_cm_np1_le_med_3.mp4,180
dataset_root/hmdb51/smile/SE7EN_SMILES_x3_smile_h_nm_np1_fr_bad_7.mp4,193
dataset_root/hmdb51/swing_baseball/practicingmybaseballswing2009_swing_baseball_f_cm_np1_fr_med_16.mp4,187
dataset_root/hmdb51/hit/When_It_s_Nice_Out_hit_f_cm_np1_fr_bad_3.mp4,197
dataset_root/hmdb51/smoke/Return_of_the_King_1_smoke_h_cm_np1_fr_goo_7.mp4,190
dataset_root/hmdb51/situp/How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_0.mp4,206
dataset_root/hmdb51/run/Veoh_Alpha_Dog_1_run_f_cm_np3_ba_med_34.mp4,212
dataset_root/hmdb51/walk/CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_13.mp4,181
dataset_root/hmdb51/ride_horse/BethEventingTraingGeorge_ride_horse_f_cm_np1_ri_med_4.mp4,203
dataset_root/hmdb51/sword_exercise/Iaido_video_instruction_series_Wehrhahn_Sensei_sword_exercise_f_nm_np1_le_bad_0.mp4,180
dataset_root/hmdb51/ride_horse/CrossCountry_ride_horse_f_cm_np1_le_med_3.mp4,203
dataset_root/hmdb51/wave/Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_7.mp4,210
dataset_root/hmdb51/dribble/JashaunKidsWhoRipAmazingBasketball_dribble_f_cm_np1_le_med_2.mp4,211
dataset_root/hmdb51/sword/Fechten_mit_dem_langen_Schwert_sword_u_cm_np2_le_med_7.mp4,221
dataset_root/hmdb51/smile/Glory_smile_h_nm_np1_fr_med_5.mp4,193
dataset_root/hmdb51/eat/THE_PROTECTOR_eat_h_cm_np1_fr_goo_51.mp4,220
dataset_root/hmdb51/sit/TrumanShow_sit_u_nm_np1_fr_med_14.mp4,182
dataset_root/hmdb51/dribble/Basketball_Dribbling_Tips_dribble_f_cm_np1_ri_med_1.mp4,211
dataset_root/hmdb51/fall_floor/Veoh_Alpha_Dog_1_fall_floor_u_cm_np1_fr_med_46.mp4,218
dataset_root/hmdb51/shoot_bow/HannahFront22May08_shoot_bow_u_nm_np1_fr_med_0.mp4,189
dataset_root/hmdb51/swing_baseball/BaseballSwingAnalysis_swing_baseball_f_nm_np1_fr_med_15.mp4,187
dataset_root/hmdb51/run/The_Fugitive_6_run_f_cm_np1_fr_med_19.mp4,212
dataset_root/hmdb51/eat/ChildrenOfMen_eat_u_cm_np1_fr_med_3.mp4,220
dataset_root/hmdb51/brush_hair/Trannydude___Brushing_SyntheticHair___OhNOES!__those_fukin_knots!_brush_hair_u_nm_np1_fr_goo_1.mp4,216
dataset_root/hmdb51/walk/LivefreeorDieHard_walk_u_cm_np1_ba_med_0.mp4,181
dataset_root/hmdb51/wave/AllThePresidentMen_wave_h_nm_np1_fr_med_6.mp4,210
dataset_root/hmdb51/golf/Lorena_Ochoa_et_Paula_Creamer_golf_f_cm_np1_le_med_1.mp4,207
dataset_root/hmdb51/walk/Veoh_Alpha_Dog_2_walk_f_cm_np4_fr_med_15.mp4,181
dataset_root/hmdb51/kick_ball/Goal_1_&_2_kick_ball_l_cm_np2_le_bad_1.mp4,186
dataset_root/hmdb51/pullup/Pull_ups-_77_for_8_minutes_without_rest_pullup_u_cm_np1_fr_bad_0.mp4,184
dataset_root/hmdb51/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_med_8.mp4,188
dataset_root/hmdb51/drink/AmericanGangster_drink_h_nm_np1_ri_med_3.mp4,213
dataset_root/hmdb51/turn/likebeckam_turn_f_cm_np1_ba_med_44.mp4,191
dataset_root/hmdb51/throw/2008-08-09GiantsGameDodgersPracticeClaytonKershaw_throw_f_cm_np1_fr_med_1.mp4,199
dataset_root/hmdb51/walk/Two_Towers_2_walk_f_cm_np2_le_med_1.mp4,181
dataset_root/hmdb51/kick/kick__bruce_lee_v_s_japanese_kick_f_cm_np1_le_bad_13.mp4,185
dataset_root/hmdb51/climb_stairs/How_to_Exercise_Outdoors_-_Outdoor_Step_Running_Exercises_climb_stairs_f_cm_np1_fr_med_1.mp4,201
dataset_root/hmdb51/kiss/Moviekissmontage_kiss_h_cm_np2_fr_med_4.mp4,204
dataset_root/hmdb51/pick/garbage_men_pick_f_cm_np1_ri_med_1.mp4,174
dataset_root/hmdb51/walk/Oceans12_walk_u_nm_np1_le_med_6.mp4,181
dataset_root/hmdb51/push/TheBoondockSaints_push_u_cm_np1_ba_bad_87.mp4,198
dataset_root/hmdb51/swing_baseball/BaseballSwingAnalysis_swing_baseball_f_nm_np1_fr_med_18.mp4,187
dataset_root/hmdb51/turn/SweeneyTodd_turn_h_nm_np1_fr_goo_30.mp4,191
dataset_root/hmdb51/somersault/Le_Parkour_et_Accros_Kevin_Ryser_2008-2009_somersault_f_cm_np1_le_med_1.mp4,179
dataset_root/hmdb51/chew/Massive_Bubble_Gum_Bubble_chew_h_nm_np1_le_goo_0.mp4,205
